"method","rmse","mae","r2","offline","online"
"famd",0.962269599838333,0.756986730439907,0.278525425203968,0,4.43743586540222
"famd",0.962276152934855,0.756995232985705,0.278515559667779,0,4.44904546737671
"famd",0.962282807950221,0.757001694827549,0.278505948168735,0,4.48078801631928
"famd",0.962288877902063,0.75700759121274,0.278497417017596,0,4.45795476436615
"famd",0.962292176254541,0.757011026924924,0.278492360217999,0,4.49726824760437
"famd",0.962293772415312,0.757013636712468,0.278489866857582,0,4.49406251907349
"famd",0.962294042799659,0.757014024872439,0.278489443374352,0,4.48707180023193
"famd",0.962294042799659,0.757014024872439,0.278489443374352,0,4.47883861064911
"famd",0.962294042799659,0.757014024872439,0.278489443374352,0,4.51352639198303
"famd",0.962294042799659,0.757014024872439,0.278489443374352,0,4.47019112110138
"famd",0.962294042799659,0.757014024872439,0.278489443374352,0,4.49122488498688
"famd",0.962294042799659,0.757014024872439,0.278489443374352,0,4.46664171218872
"famd",0.962294042799659,0.757014024872439,0.278489443374352,0,4.48453547954559
"famd",0.962294042799659,0.757014024872439,0.278489443374352,0,4.48152713775635
"mrk",0.980212069107562,0.770362975161577,0.263201759816177,2.56113756895065,1.36654710769653
"mrk",0.968056995525694,0.760615133133601,0.273938647215872,2.55933078130086,1.76088497638702
"mrk",0.966046332169745,0.759098375850798,0.27535528387672,2.55653553406398,2.12032351493835
"mrk",0.966111894845221,0.759183873872713,0.274792605620227,2.55473368167877,2.39385139942169
"mrk",0.966624902972421,0.759694431464005,0.27388169898467,2.54978835185369,2.59359366893768
"mrk",0.967145314249725,0.760205809852901,0.273055394016187,2.55499841372172,2.7438360452652
"mrk",0.967627172833198,0.760629547530087,0.272343321669279,2.56002285083135,2.86911427974701
"mrk",0.968001915748474,0.760974336797762,0.271787661807481,2.55460215012232,2.96807568073273
"mrk",0.96841632976817,0.761347042510867,0.271204997678683,2.55374511877696,3.04163160324097
"mrk",0.968674078903345,0.761601021439654,0.270821808026809,2.56690548261007,3.11852030754089
"mrk",0.968908746354151,0.761836492173103,0.270487644495025,0,3.19984707832336
"mrk",0.969069973842573,0.761994545261225,0.270261249092283,0,3.19807524681091
"mrk",0.969235690240897,0.762145626808773,0.270034569173972,0,3.25144577026367
"mrk",0.969313346552012,0.762231449864164,0.269924210476594,0,3.30997066497803
"mrk",0.969383611423124,0.762302381873513,0.269828836966725,0,3.30122039318085
"mrk",0.969445171376586,0.7623698735841,0.269746693327174,0,3.3321629524231
"mrk",0.969492738129801,0.76240917382405,0.26968258433344,0,3.39201891422272
"mrk",0.969530498458602,0.762446572502984,0.269630188136555,0,3.40756731033325
"mrk",0.969552415860737,0.762466232565548,0.269599306274071,0,3.36316621303558
"mrk",0.969564923950035,0.762481736518656,0.269582236757634,0,3.41653571128845
"mrk",0.969578078294275,0.762493680360615,0.269564020945373,0,3.42094159126282
"mrk",0.969590551264392,0.762505403136861,0.269547173361476,0,3.40731282234192
"mrk",0.969594214362052,0.762509607982224,0.269541407641445,0,3.45093050003052
"mrk",0.969597001238417,0.762513374545275,0.269537072918026,0,3.45699398517609
"mrk",0.969597178052894,0.76251391017125,0.269536418658064,0,3.39501891136169
"mrk",0.969597311752585,0.762514014477603,0.269536245863595,0,3.44396660327911
"mrk",0.969597311752585,0.762514014477603,0.269536245863595,0,3.42264094352722
"mrk",0.969597311752585,0.762514014477603,0.269536245863595,0,3.40744190216064
"mrk",0.969597311752585,0.762514014477603,0.269536245863595,0,3.44471118450165
"mrk",0.969597311752585,0.762514014477603,0.269536245863595,0,3.42618863582611
