"beta","rmse","mae","r2","offline","online"
4.1,1.00929578268751,0.804643775867354,0.206044182884952,28.9485228061676,0.511844158172607
4.1,1.00893526027675,0.804376687603574,0.206691711893555,30.5215239524841,0.516026592254639
4.1,1.00904096332837,0.804445022451506,0.206818384867639,28.9377188682556,0.530402731895447
4.1,1.00935439934542,0.804788294965624,0.206957285310505,0,0.523983716964722
4.1,1.00945352833723,0.804885544782805,0.207407906254278,0,0.525306892395019
4.1,1.009508749875,0.804897321398994,0.208066076465898,0,0.524238705635071
4.1,1.00981775068994,0.805198140285343,0.208811017727954,0,0.525431394577026
4.1,1.01023540010583,0.805452931957425,0.209304349690666,0,0.523653316497803
4.1,1.01102128202933,0.806001334206893,0.209814603006797,0,0.527200555801392
4.1,1.01135825584181,0.806187899288936,0.209917775329013,0,0.537601590156555
4.1,1.01189115136761,0.806466194834558,0.209673325656228,0,0.538332581520081
4.1,1.01229357004402,0.806748143845938,0.209642708434394,0,0.545319390296936
4.1,1.01253259867049,0.806798331161015,0.209544207686005,0,0.55983030796051
4.1,1.0129327206572,0.807216692169867,0.209635279433202,0,0.54018280506134
4.1,1.01357367265138,0.807766058692761,0.209301495954277,0,0.540265202522278
4.1,1.01393568854567,0.808041456441759,0.209028642329426,0,0.54599940776825
4.1,1.01452919601752,0.808564900742501,0.208446983404479,0,0.538985991477966
4.1,1.01497048633734,0.80901288157815,0.20798269120763,0,0.549810814857483
4.1,1.01549596449354,0.809610311495731,0.207604785398592,0,0.552926731109619
4.1,1.01598528597612,0.809958427279195,0.207194185604481,0,0.562961196899414
4.1,1.01591973488282,0.809953125248952,0.207406943027392,0,0.56693434715271
4.1,1.01597051121653,0.809945153369878,0.207287018514809,0,0.551960277557373
4.1,1.01616871230981,0.810132716526166,0.207188382705341,0,0.546610403060913
4.3,1.02884200030549,0.815691495372132,0.189020516748311,37.390652179718,0.493915224075317
4.3,1.01196839559721,0.803801765884413,0.202252898577713,39.0120348930359,0.471502232551575
4.3,1.00810516872793,0.80168813540318,0.20510222467612,38.1537010669708,0.49048023223877
4.3,1.00643825572921,0.801074698559217,0.205997626814143,38.16104388237,0.495467400550842
4.3,1.00581530467785,0.801049990666133,0.20649345784725,38.2986299991608,0.500520324707031
4.3,1.00609367646288,0.801572921865214,0.206226407519795,36.6658871173859,0.503522920608521
4.3,1.00600528502309,0.801701966495006,0.206382169661202,37.4317688941956,0.514490532875061
4.3,1.00586802305529,0.801736354341661,0.206547976654394,36.2772600650787,0.503849458694458
4.3,1.00598001145377,0.801907356032624,0.206598685720666,37.6812791824341,0.517973494529724
4.3,1.00621669016666,0.802282754806739,0.20622476350601,37.0573139190674,0.522189450263977
4.3,1.00657682096502,0.802587455919519,0.20570878682085,0,0.517300915718079
4.3,1.00665147980206,0.802617370814299,0.205690330115734,0,0.529647541046143
4.3,1.00700939676521,0.802933959347323,0.205880673516341,0,0.52537636756897
4.3,1.00730587495889,0.803171827710635,0.205886626650278,0,0.534792375564575
4.3,1.00787179530467,0.803466608340045,0.205901706962464,0,0.536212992668152
4.3,1.00847427665147,0.803945329323201,0.205928030230413,0,0.534048795700073
4.3,1.00922747945938,0.804515457300712,0.206004415130258,0,0.541453862190247
4.3,1.00954864030864,0.804771786304375,0.205700538312339,0,0.53937361240387
4.3,1.00957858936147,0.804700140456092,0.205638420094666,0,0.544721150398254
4.3,1.00992651951082,0.804892313884916,0.205394040923048,0,0.543900728225708
4.3,1.01038545361146,0.805232489920709,0.204805409541422,0,0.542891192436218
4.3,1.01063024339266,0.805450927259206,0.204382790700922,0,0.550020122528076
4.3,1.01112536164794,0.805822140174905,0.203798712337345,0,0.562208437919617
4.3,1.01146589697179,0.806166883746545,0.203624727547027,0,0.563429927825928
4.3,1.01180632763156,0.806451618200501,0.203332877385663,0,0.55111026763916
4.3,1.01173385423036,0.806393636143011,0.20333641355303,0,0.554914116859436
4.3,1.01231102875171,0.806731612386162,0.202921592482738,0,0.560939717292786
4.3,1.01237690045171,0.806802151153479,0.202915365729901,0,0.556516027450562
4.3,1.01239414004719,0.806747633698285,0.203151091414184,0,0.562969946861267
4.3,1.01261320738072,0.806900424239928,0.20312434402204,0,0.560705733299255
4.4,1.03001900554981,0.817915590988382,0.188904096449358,35.4745688438416,0.481369781494141
4.4,1.01237075980063,0.805213698123991,0.203139585878176,34.9510478973389,0.47327675819397
4.4,1.00833764790402,0.802524534976137,0.206246193477013,38.0230169296265,0.4789883852005
4.4,1.00555794156401,0.801057257989399,0.207981283895988,34.9344508647919,0.510460591316223
4.4,1.00452966154731,0.800609507251979,0.208831150400581,34.360878944397,0.500746822357178
4.4,1.00416236042498,0.800518607054278,0.209288201458693,35.1425089836121,0.499672865867615
4.4,1.00382325230669,0.80050957226074,0.20953258626694,35.3295669555664,0.516736602783203
4.4,1.00368033352643,0.800473547992,0.20989259253824,34.2423098087311,0.518794512748718
4.4,1.00339099373408,0.800348666748228,0.210357471122554,34.348160982132,0.513396048545837
4.4,1.00347035559467,0.800369566837372,0.210459988322999,34.245857000351,0.514375686645508
4.4,1.00316769009811,0.800071827462219,0.210828581514221,0,0.521154356002808
4.4,1.00325107302906,0.80013463217381,0.210980394803411,0,0.523318290710449
4.4,1.00319600568551,0.800030133559279,0.211505071135036,0,0.532790493965149
4.4,1.00339529278546,0.800153940963102,0.21191071811953,0,0.530208969116211
4.4,1.00358388375698,0.800118874479588,0.212097933171945,0,0.531381964683533
4.4,1.00366033603625,0.800199919440164,0.212721849942632,0,0.536632013320923
4.4,1.0039777103579,0.80030919839995,0.212643466574233,0,0.532525968551636
4.4,1.00445040205723,0.800613840174567,0.212281339417703,0,0.531233239173889
4.4,1.00452505715554,0.800650195620026,0.212189568414665,0,0.546574926376343
4.4,1.00448145914786,0.800457978803032,0.212030604791883,0,0.542520642280579
4.4,1.00476809639846,0.800720972772895,0.211480969929303,0,0.541687178611755
4.4,1.00533658935349,0.80119888849074,0.211104768999718,0,0.550056290626526
4.4,1.00574455050407,0.801382448058425,0.210733943490379,0,0.547610926628113
4.4,1.00593736852539,0.801530030259848,0.210457446113603,0,0.552816390991211
4.4,1.00600827759426,0.801505836247032,0.210217513255268,0,0.551128482818603
4.4,1.00604715611637,0.801535615734716,0.21014694426027,0,0.55329110622406
4.4,1.00619751322057,0.801594597552302,0.210315708124079,0,0.557166576385498
4.4,1.0063355523795,0.801714652970168,0.210156854461611,0,0.560769391059875
4.4,1.00628559596632,0.801702667828241,0.210148538931462,0,0.563610696792603
4.4,1.00644503247496,0.801847454500721,0.210059607323306,0,0.557977032661438
4.5,1.02922291931903,0.816587000941804,0.190440704943809,35.3774681091309,0.472451901435852
4.5,1.01212267814715,0.804185805968115,0.203767213211819,34.8438718318939,0.484165000915527
4.5,1.00797472452719,0.801603376559832,0.206578593054163,34.4875750541687,0.480882716178894
4.5,1.00537963509684,0.800040957508937,0.208198937660726,34.1271908283234,0.491313099861145
4.5,1.00411910953734,0.799435030352621,0.20908270234844,34.4117760658264,0.5042564868927
4.5,1.00345713624258,0.798983571909856,0.209405244257143,34.1075041294098,0.500276279449463
4.5,1.00328825729449,0.799202544960865,0.209655024595307,34.8033590316772,0.506826186180115
4.5,1.00304416408078,0.799064652483113,0.209809538892396,33.8320260047913,0.506912326812744
4.5,1.0026188852883,0.798848521909249,0.210169174551767,34.5910420417786,0.52242476940155
4.5,1.00234887437281,0.798520254460501,0.210329695435749,34.6713330745697,0.509219217300415
4.5,1.00222375684898,0.798446313232687,0.210099617700386,0,0.515943312644959
4.5,1.00202866405847,0.798360836504605,0.210221510517936,0,0.51988217830658
4.5,1.00214051008811,0.798468428350039,0.210428905437586,0,0.517009019851685
4.5,1.00218796185465,0.798488956184221,0.211020068721916,0,0.526491761207581
4.5,1.00233915688398,0.798482756727808,0.211209372044215,0,0.535652160644531
4.5,1.00187975034044,0.798229091797851,0.212129872520646,0,0.530191874504089
4.5,1.00215374833578,0.798408990564711,0.212144399437802,0,0.541024112701416
4.5,1.00234779635962,0.79850653527611,0.212125023343865,0,0.537877058982849
4.5,1.00274819296862,0.798832428055947,0.212083228274092,0,0.539532279968262
4.5,1.00270145748167,0.798611172339819,0.211944615011914,0,0.542641878128052
4.5,1.00289378589882,0.798812050075693,0.211719753187982,0,0.538619494438171
4.5,1.00318491386417,0.799006945205915,0.211546715836542,0,0.544639658927917
4.5,1.00344191321495,0.799120561430574,0.211210293023105,0,0.542367720603943
4.5,1.00365723586788,0.799267530349285,0.210792793144627,0,0.548488545417786
4.5,1.0039712363375,0.799565496755533,0.210584544151449,0,0.55179591178894
4.5,1.00420074237107,0.799685166718112,0.210391379958553,0,0.559291291236877
4.5,1.00414798659505,0.799650474419348,0.210573840601941,0,0.549142837524414
4.5,1.00413371459251,0.799657376429049,0.21055683460687,0,0.548768186569214
4.5,1.00410946902502,0.799668133392313,0.210469288090812,0,0.551503753662109
4.5,1.0042969367867,0.799825582008409,0.210369250901884,0,0.554785442352295
